SR_PCODE,TS_PCODE,region,township,hospital_name,level,bed,lat,long,coordinates
MMR007,MMR007010,ပဲခူးတိုင်းဒေသကြီး,ရေတာရှည်,ဆွာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.26761,96.29098,"96.29098,19.26761,0"
MMR007,MMR007010,ပဲခူးတိုင်းဒေသကြီး,ရေတာရှည်,မြို့လှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.42098,96.26837,"96.26837,19.42098,0"
MMR007,MMR007010,ပဲခူးတိုင်းဒေသကြီး,ရေတာရှည်,​ရေနီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.47657,96.26368,"96.26368,19.47657,0"
MMR007,MMR007011,ပဲခူးတိုင်းဒေသကြီး,ကျောက်ကြီး,​ကျောက်ကြီးမြို့နယ်ဆေးရုံ,မြို့နယ်,50,18.32885,96.77601,"96.77601,18.32885,0"
MMR007,MMR007011,ပဲခူးတိုင်းဒေသကြီး,ကျောက်ကြီး,မုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.52918,96.62859,"96.62859,18.52918,0"
MMR007,MMR007011,ပဲခူးတိုင်းဒေသကြီး,ကျောက်ကြီး,နတ်သံကွင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.24782,96.6857,"96.6857,18.24782,0"
MMR007,MMR007011,ပဲခူးတိုင်းဒေသကြီး,ကျောက်ကြီး,ကျွန်းပင်ဆိပ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,NA,NA,NA
MMR007,MMR007011,ပဲခူးတိုင်းဒေသကြီး,ကျောက်ကြီး,ငထွေစုတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,NA,NA,NA
MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,ဖြူးမြို့နယ်ဆေးရုံ,မြို့နယ်,100,18.47923,96.43163,"96.43163,18.47923,0"
MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,ကညွှတ်ကွင်းဆေးရုံ,တိုက်နယ်,25,18.33622,96.49754,"96.49754,18.33622,0"
MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,​ဇေယျဝတီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.54184,96.42775,"96.42775,18.54184,0"
MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,​ညောင်ပင်သာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.40468,96.45614,"96.45614,18.40468,0"
MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,ဝဲကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.54751,96.53457,"96.53457,18.54751,0"
MMR007,MMR007012,ပဲခူးတိုင်းဒေသကြီး,ဖြူး,​ကျော်လှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.46117,96.54657,"96.54657,18.46117,0"
MMR007,MMR007013,ပဲခူးတိုင်းဒေသကြီး,အုတ်တွင်း,အုတ်တွင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,18.82123,96.40901,"96.40901,18.82123,0"
MMR007,MMR007013,ပဲခူးတိုင်းဒေသကြီး,အုတ်တွင်း,ညောင်ခြေထောက်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.61625,96.42574,"96.42574,18.61625,0"
MMR007,MMR007013,ပဲခူးတိုင်းဒေသကြီး,အုတ်တွင်း,ကျွဲပွဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.69827,96.41767,"96.41767,18.69827,0"
MMR007,MMR007014,ပဲခူးတိုင်းဒေသကြီး,ထန်းတပင်,ထန်းတပင်မြို့နယ်ဆေးရုံ,မြို့နယ်,50,18.84175,96.486,"96.486,18.84175,0"
MMR007,MMR007014,ပဲခူးတိုင်းဒေသကြီး,ထန်းတပင်,ဇရပ်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.71257,96.53184,"96.53184,18.71257,0"
MMR007,MMR007014,ပဲခူးတိုင်းဒေသကြီး,ထန်းတပင်,လှည်းလမ်းကူးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.66048,96.59858,"96.59858,18.66048,0"
MMR007,MMR007014,ပဲခူးတိုင်းဒေသကြီး,ထန်းတပင်,မြို့စိုးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.68674,96.45075,"96.45075,18.68674,0"
MMR008,MMR008001,ပဲခူးတိုင်းဒေသကြီး,ပြည်,ပြည်မြို့ပြည်သူ့ဆေးရုံကြီး,NA,500,18.82193,95.24632,"95.24632,18.82193,0"
MMR008,MMR008001,ပဲခူးတိုင်းဒေသကြီး,ပြည်,​ပေါင်းတလည်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.84694,95.37781,"95.37781,18.84694,0"
MMR008,MMR008001,ပဲခူးတိုင်းဒေသကြီး,ပြည်,ဝက်ထီးကန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.966,95.35664,"95.35664,18.966,0"
MMR008,MMR008002,ပဲခူးတိုင်းဒေသကြီး,ပေါက်ခေါင်း,​ပေါက်ခေါင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,18.91138,95.55385,"95.55385,18.91138,0"
MMR008,MMR008002,ပဲခူးတိုင်းဒေသကြီး,ပေါက်ခေါင်း,​တောင်လည်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.89267,95.67179,"95.67179,18.89267,0"
MMR008,MMR008002,ပဲခူးတိုင်းဒေသကြီး,ပေါက်ခေါင်း,ကံကျင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,19.15291,95.65156,"95.65156,19.15291,0"
MMR008,MMR008002,ပဲခူးတိုင်းဒေသကြီး,ပေါက်ခေါင်း,ဓမ္မသော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,NA,NA,NA
MMR008,MMR008003,ပဲခူးတိုင်းဒေသကြီး,ပန်းတောင်း,ပန်းတောင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,18.71995,95.16211,"95.16211,18.71995,0"
MMR008,MMR008003,ပဲခူးတိုင်းဒေသကြီး,ပန်းတောင်း,ထုံးဘိုတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.51671,95.08572,"95.08572,18.51671,0"
MMR008,MMR008003,ပဲခူးတိုင်းဒေသကြီး,ပန်းတောင်း,ဇရပ်လှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.7714,94.99845,"94.99845,18.7714,0"
MMR008,MMR008003,ပဲခူးတိုင်းဒေသကြီး,ပန်းတောင်း,ဥသျှစ်ပင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,25,18.68638,95.01341,"95.01341,18.68638,0"
MMR008,MMR008004,ပဲခူးတိုင်းဒေသကြီး,ပေါင်းတည်,​ပေါင်းတည်မြို့နယ်ဆေးရုံ,မြို့နယ်,50,18.48941,95.50204,"95.50204,18.48941,0"
MMR008,MMR008004,ပဲခူးတိုင်းဒေသကြီး,ပေါင်းတည်,မှတ်တိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.58782,95.53954,"95.53954,18.58782,0"
MMR008,MMR008004,ပဲခူးတိုင်းဒေသကြီး,ပေါင်းတည်,ကြာနီကန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.54048,95.62762,"95.62762,18.54048,0"
MMR008,MMR008005,ပဲခူးတိုင်းဒေသကြီး,သဲကုန်း,သဲကုန်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,18.65078,95.42744,"95.42744,18.65078,0"
MMR008,MMR008005,ပဲခူးတိုင်းဒေသကြီး,သဲကုန်း,အင်းမတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.52719,95.34903,"95.34903,18.52719,0"
MMR008,MMR008005,ပဲခူးတိုင်းဒေသကြီး,သဲကုန်း,ပုတီးကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.57202,95.45589,"95.45589,18.57202,0"
MMR008,MMR008005,ပဲခူးတိုင်းဒေသကြီး,သဲကုန်း,ဆင်မြီးဆွဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.73844,95.35939,"95.35939,18.73844,0"
MMR008,MMR008006,ပဲခူးတိုင်းဒေသကြီး,ရွှေတောင်,ရွှေတောင်မြို့နယ်ဆေးရုံ,မြို့နယ်,25,18.70248,95.21404,"95.21404,18.70248,0"
MMR008,MMR008006,ပဲခူးတိုင်းဒေသကြီး,ရွှေတောင်,ကျီးသဲတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.64197,95.10667,"95.10667,18.64197,0"
MMR008,MMR008006,ပဲခူးတိုင်းဒေသကြီး,ရွှေတောင်,တရုပ်မှော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.43217,95.20454,"95.20454,18.43217,0"
MMR008,MMR008006,ပဲခူးတိုင်းဒေသကြီး,ရွှေတောင်,​ကွေ့မတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.40172,95.23491,"95.23491,18.40172,0"
MMR008,MMR008007,ပဲခူးတိုင်းဒေသကြီး,သာယာဝတီ,သာယာဝတီပြည်သူ့ဆေးရုံ,မြို့နယ်,NA,17.65166,95.78812,"95.78812,17.65166,0"
MMR008,NA,ပဲခူးတိုင်းဒေသကြီး,NA,စံရွေးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,NA,17.59665,95.72201,"95.72201,17.59665,0"
MMR008,MMR008008,ပဲခူးတိုင်းဒေသကြီး,လက်ပံတန်း,လက်ပံတန်းမြို့နယ်ဆေးရုံ,မြို့နယ်,50,17.78123,95.75224,"95.75224,17.78123,0"
MMR008,MMR008008,ပဲခူးတိုင်းဒေသကြီး,လက်ပံတန်း,ခမုံတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.80337,95.61111,"95.61111,17.80337,0"
MMR008,MMR008008,ပဲခူးတိုင်းဒေသကြီး,လက်ပံတန်း,သာရဝေါတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.70137,95.47714,"95.47714,17.70137,0"
MMR008,MMR008008,ပဲခူးတိုင်းဒေသကြီး,လက်ပံတန်း,ဇီးဖြူကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.73957,95.49717,"95.49717,17.73957,0"
MMR008,MMR008009,ပဲခူးတိုင်းဒေသကြီး,မင်းလှ,မင်းလှမြို့နယ်ဆေးရုံ,မြို့နယ်,25,17.97713,95.70412,"95.70412,17.97713,0"
MMR008,MMR008009,ပဲခူးတိုင်းဒေသကြီး,မင်းလှ,စစ်ကွင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.90079,95.72155,"95.72155,17.90079,0"
MMR008,MMR008010,ပဲခူးတိုင်းဒေသကြီး,အုတ်ဖို,အုတ်ဖိုမြို့နယ်ဆေးရုံ,မြို့နယ်,50,18.1319,95.67473,"95.67473,18.1319,0"
MMR008,MMR008010,ပဲခူးတိုင်းဒေသကြီး,အုတ်ဖို,​အေးမြသာယာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.07983,95.73395,"95.73395,18.07983,0"
MMR008,MMR008010,ပဲခူးတိုင်းဒေသကြီး,အုတ်ဖို,အိုးသည်ကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.04251,95.69761,"95.69761,18.04251,0"
MMR008,MMR008010,ပဲခူးတိုင်းဒေသကြီး,အုတ်ဖို,ကိုင်းကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.20072,95.78683,"95.78683,18.20072,0"
MMR008,MMR008011,ပဲခူးတိုင်းဒေသကြီး,ဇီးကုန်း,ဇီးကုန်းမြို့နယ်ဆေးရုံ,မြို့နယ်,50,18.33257,95.62422,"95.62422,18.33257,0"
MMR008,MMR008012,ပဲခူးတိုင်းဒေသကြီး,နတ်တလင်း,နတ်တလင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25,18.43213,95.54782,"95.54782,18.43213,0"
MMR008,MMR008012,ပဲခူးတိုင်းဒေသကြီး,နတ်တလင်း,တာပွန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.36091,95.45495,"95.45495,18.36091,0"
MMR008,MMR008012,ပဲခူးတိုင်းဒေသကြီး,နတ်တလင်း,ကွင်းကျယ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.60626,95.75687,"95.75687,18.60626,0"
MMR008,MMR008012,ပဲခူးတိုင်းဒေသကြီး,နတ်တလင်း,ချဉ်ယုတ်ကွင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.40757,95.3831,"95.3831,18.40757,0"
MMR008,MMR008013,ပဲခူးတိုင်းဒေသကြီး,မိုးညို,မိုးညိုမြို့နယ်ဆေးရုံ,မြို့နယ်,25,18.02948,95.50652,"95.50652,18.02948,0"
MMR008,MMR008013,ပဲခူးတိုင်းဒေသကြီး,မိုးညို,ထိန်တောတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,17.87163,95.5211,"95.5211,17.87163,0"
MMR008,MMR008013,ပဲခူးတိုင်းဒေသကြီး,မိုးညို,​ရေကင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.11827,95.43114,"95.43114,18.11827,0"
MMR008,MMR008013,ပဲခူးတိုင်းဒေသကြီး,မိုးညို,ပတ္တော်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16,18.2075,95.44107,"95.44107,18.2075,0"
